 A104540 ,"7,234","23,960","8,273","16,726","8,453","28,023","6,628","19,677","3,339","10,639","3,473","7,300","3,827","12,776","2,961","8,902","3,895","13,321","4,800","9,426","4,626","15,247","3,666","10,775","3,709","11,524","4,099","7,815","3,716","13,378","3,352","9,767",186,"1,797",701,"1,611",910,"1,869",314,"1,008",-403,-333,169,71,-98,-862,158,-225,-217,"1,465",869,"1,682",813,"1,007",472,783,-17,185,131,201,70,584,497,785,-201,"1,280",738,"1,481",743,423,-25,-2,0,0,0,0,0,0,0,0,-201,"1,280",738,"1,481",743,423,-25,-2,0,0,0,0,0,-180,0,0,-201,"1,280",738,"1,481",743,243,-25,-2,"77,092","77,096","75,584","73,097","71,943","40,059","42,254","41,967","39,845","39,216","37,033","34,842","33,617","33,252","32,727","15,935","16,106","15,920","14,929","17,630","12,234","12,609","12,437","11,568","8,939","3,700","3,497","3,483","3,361","8,691","61,158","60,990","59,664","58,168","54,312"
 A104830 ,"37,270","122,185","40,136","84,915","44,779","181,359","47,764","125,284","27,185","90,262","29,977","63,077","33,100","128,477","33,701","86,777","10,085","31,923","10,159","21,838","11,679","52,882","14,064","38,506","4,458","13,081","4,072","8,623","4,551","18,749","4,615","13,502","5,627","18,842","6,087","13,215","7,128","34,134","9,449","25,004",-647,-322,-135,325,459,"-2,614",471,"1,855","4,980","18,520","5,952","13,540","7,587","31,520","9,920","26,859","1,821","4,076",621,"2,256","1,635","6,938","1,726","5,315","3,160","14,444","5,332","11,284","5,952","24,582","8,194","21,544",0,0,0,0,0,0,0,0,"3,160","14,444","5,332","11,284","5,952","24,582","8,194","21,544",-17,-12,-4,-5,-1,-311,-68,-38,"3,142","14,431","5,327","11,279","5,952","24,271","8,126","21,506","244,878","240,211","230,124","227,511","225,618","53,388","59,295","63,741","65,715","65,792","191,490","180,916","166,383","161,796","159,826","25,262","26,149","21,389","24,728","25,600","20,159","21,257","16,757","20,762","20,968","5,103","4,892","4,632","3,967","4,632","219,616","214,062","208,735","202,783","200,018"
 A105330 ,"5,297","16,679","5,455","11,382","5,927","24,187","5,654","18,625","4,329","13,292","4,110","8,963","4,853","18,273","4,066","14,185",968,"3,388","1,345","2,419","1,074","5,914","1,588","4,440","1,661","4,995","1,495","3,335","1,840","7,513","1,946","5,654",-692,"-1,608",-149,-915,-766,"-1,599",-358,"-1,214",-683,-769,55,-86,-141,401,290,853,"-1,375","-2,376",-95,"-1,001",-907,"-1,198",-68,-361,-296,-507,-17,-211,-194,-407,-11,-68,"-1,079","-1,869",-78,-790,-712,-791,-56,-293,0,0,0,0,0,0,0,0,"-1,079","-1,869",-78,-790,-712,-791,-56,-293,0,0,0,0,0,0,0,0,"-1,079","-1,869",-78,-790,-712,-791,-56,-293,"46,685","48,222","50,958","49,356","50,275","22,242","23,474","25,642","23,999","24,430","24,443","24,747","25,315","25,357","25,845","11,664","12,122","14,780","12,466","12,888","9,637","9,948","12,460","9,999","10,614","2,027","2,174","2,320","2,467","2,273","35,020","36,100","36,177","36,889","37,388"
 A105550 ,"10,602","26,468","7,697","15,866","8,917","32,165","6,329","23,427","9,334","22,806","6,403","13,471","7,816","28,587","6,002","19,678","1,267","3,662","1,294","2,395","1,101","3,579",327,"3,748","1,429","5,097","1,915","3,668","1,753","6,691","1,739","5,147",-162,"-1,435",-621,"-1,273",-652,"-3,113","-1,413","-1,399",-175,-298,23,-123,-147,"-1,249",-301,-581,-338,"-1,734",-597,"-1,396",-799,"-4,362","-1,713","-1,980",0,-307,-307,-307,0,-579,0,-34,-338,"-1,427",-291,"-1,090",-799,"-3,783","-1,713","-1,946",0,0,0,0,0,0,0,0,-338,"-1,427",-291,"-1,090",-799,"-3,783","-1,713","-1,946",1,-11,-11,-12,-2,18,-8,14,-336,"-1,438",-301,"-1,102",-801,"-3,765","-1,722","-1,932","86,941","85,243","74,304","74,855","71,915","30,952","33,291","19,793","19,637","16,492","55,989","51,952","54,511","55,218","55,423","47,425","45,196","43,948","42,275","42,426","27,287","25,251","20,344","18,351","18,267","20,138","19,944","23,603","23,924","24,159","39,516","40,048","30,356","32,580","29,489"
 A105740 ,"12,461","38,206","13,864","25,745","11,881","54,329","13,892","39,878","9,034","28,330","10,564","19,296","8,732","40,838","10,061","29,064","3,426","9,875","3,300","6,449","3,149","13,491","3,831","10,814","2,519","7,002","2,259","4,483","2,224","8,969","2,423","6,806",907,"2,873","1,041","1,966",926,"4,522","1,409","4,009",-791,-857,15,-66,-82,171,376,263,116,"2,016","1,056","1,900",844,"4,693","1,784","4,272",38,343,153,305,152,668,287,767,79,"1,673",903,"1,595",692,"4,024","1,497","3,505",0,0,0,0,0,0,0,0,79,"1,673",903,"1,595",692,"4,024","1,497","3,505",-4,-10,-4,-6,-3,-412,-1,-1,75,"1,663",899,"1,588",689,"3,613","1,496","3,503","96,629","97,434","96,915","97,077","98,956","49,426","49,763","49,713","49,549","52,153","47,203","47,671","47,202","47,528","46,803","19,906","20,841","21,275","21,002","23,036","12,459","13,797","14,283","14,233","16,529","7,447","7,044","6,992","6,769","6,507","76,723","76,593","75,640","76,074","75,920"
 A106080 ,"8,771","24,399","7,246","15,628","8,383","53,606","15,646","41,624","8,643","23,934","7,265","15,291","8,027","50,092","14,522","39,190",128,465,-19,337,356,"3,515","1,124","2,434","1,127","2,879",948,"1,752",804,"3,407",792,"2,646",-999,"-2,414",-967,"-1,415",-448,108,333,-212,-760,"-1,532",-514,-772,-258,-859,-52,-491,"-1,759","-3,946","-1,481","-2,187",-706,-751,281,-702,-578,-904,-112,-327,-215,-388,-73,-301,"-1,181","-3,042","-1,369","-1,860",-491,-363,354,-401,0,0,0,0,0,0,0,0,"-1,181","-3,042","-1,369","-1,860",-491,-363,354,-401,22,-187,-209,-209,0,35,0,-127,"-1,159","-3,229","-1,578","-2,069",-491,-329,354,-529,"63,292","60,665","47,848","49,984","53,633","20,256","18,211","16,058","17,498","18,990","43,037","42,454","31,790","32,486","34,643","24,920","24,734","16,992","18,649","24,285","10,804","7,426","10,967","12,429","15,452","14,116","17,308","6,025","6,220","8,833","38,372","35,931","30,856","31,335","29,347"
 A106190 ,"9,317","38,303","13,706","28,986","15,280","48,092","12,030","35,735","8,007","33,342","11,559","25,334","13,775","40,773","10,704","29,478","1,309","4,961","2,146","3,652","1,505","7,320","1,326","6,256",526,"1,494",463,968,505,"1,922",402,"1,390",784,"3,467","1,683","2,683","1,000","5,398",923,"4,867","-1,118",21,810,"1,138",328,"2,863","1,767","3,051",-334,"3,488","2,493","3,822","1,329","8,261","2,690","7,918",-87,753,481,840,359,"1,717",562,"1,664",-247,"2,734","2,012","2,982",969,"6,544","2,128","6,254",0,0,0,0,0,0,0,0,-247,"2,734","2,012","2,982",969,"6,544","2,128","6,254",-21,-206,0,-186,-186,369,86,127,-268,"2,528","2,012","2,796",784,"6,913","2,214","6,380","111,942","113,854","110,646","111,430","110,298","39,976","50,037","53,624","57,563","63,006","71,967","63,817","57,022","53,867","47,291","13,273","14,916","13,721","14,225","13,625","12,181","13,834","12,755","13,324","12,563","1,092","1,082",967,901,"1,062","98,669","98,938","96,925","97,205","96,673"
 A106240 ,"45,370","145,144","56,461","99,774","43,313","143,808","33,827","102,772","39,856","126,281","50,196","86,425","36,229","115,255","27,125","80,218","5,514","18,863","6,265","13,349","7,084","28,553","6,702","22,554","6,627","18,675","6,183","12,048","5,865","24,125","6,185","16,912","-1,113",188,82,"1,301","1,219","4,429",517,"5,642","-1,732","-1,924",-922,-192,730,-601,"1,724","2,426","-2,845","-1,736",-840,"1,109","1,949","3,828","2,241","8,067",0,155,-118,155,0,-909,0,795,"-2,845","-1,891",-722,954,"1,949","4,737","2,241","7,273",0,0,0,0,0,0,0,0,"-2,845","-1,891",-722,954,"1,949","4,737","2,241","7,273",-154,-154,-111,-154,0,100,228,186,"-2,999","-2,045",-834,799,"1,949","4,837","2,469","7,459","187,322","192,828","185,037","159,042","164,740","92,956","91,139","91,158","63,387","68,274","94,366","101,689","93,879","95,655","96,466","100,701","103,363","97,005","74,657","77,734","82,752","84,874","92,141","69,496","70,436","17,950","18,489","4,863","5,161","7,298","86,621","89,465","88,032","84,385","87,006"
 A106520 ,"12,681","40,315","14,070","27,634","13,564","64,856","18,464","50,759","13,833","40,539","13,603","26,706","13,103","64,211","16,569","47,415","-1,152",-224,467,928,461,646,"1,895","3,344","2,244","7,381","2,304","5,137","2,833","13,224","4,688","9,997","-3,395","-7,604","-1,837","-4,209","-2,372","-12,578","-2,793","-6,653",840,"-6,928","-6,941","-7,768",-827,"-1,889",-856,-695,"-2,555","-14,532","-8,778","-11,977","-3,199","-14,467","-3,649","-7,347",587,"-1,044",-927,"-1,630",-704,"-3,438",600,928,"-3,142","-13,488","-7,852","-10,347","-2,495","-11,029","-4,249","-8,276",0,0,0,0,0,0,0,0,"-3,142","-13,488","-7,852","-10,347","-2,495","-11,029","-4,249","-8,276",-58,-583,-487,-525,-309,-309,-63,-320,"-3,200","-14,071","-8,338","-10,871","-2,804","-11,338","-4,313","-8,596","131,914","138,416","143,572","128,982","133,639","27,598","35,295","35,926","47,736","50,571","104,316","103,121","107,646","81,245","83,068","39,565","44,960","45,027","50,527","64,075","18,845","21,985","19,781","24,703","24,642","20,720","22,975","25,245","25,824","39,434","92,349","93,457","98,545","78,455","69,564"
 A108230 ,"89,653","209,279","68,551","119,625","51,075","228,833","59,360","164,174","81,799","178,611","52,938","96,812","43,874","191,972","52,127","140,712","7,855","30,668","15,612","22,813","7,201","36,862","7,233","23,462","2,141","7,461","2,212","5,320","2,509","11,953","2,359","6,238","5,714","23,207","13,400","17,493","4,692","24,908","4,874","17,225","-1,786","-6,932","-4,456","-5,145",220,58,190,"-2,021","3,928","16,275","8,944","12,347","4,912","24,966","5,064","15,204",900,"3,727","1,806","2,827","1,022","5,910","1,439","4,432","3,028","12,548","7,138","9,520","3,890","19,057","3,626","10,771",0,0,0,0,0,0,0,0,"3,028","12,548","7,138","9,520","3,890","19,057","3,626","10,771",0,0,0,0,0,0,0,0,"3,028","12,548","7,138","9,520","3,890","19,057","3,626","10,771","287,941","246,999","236,143","205,399","230,049","202,195","167,788","144,314","137,018","141,842","85,746","79,211","91,830","68,381","88,207","111,767","87,420","65,300","56,907","73,670","104,927","80,220","59,970","51,658","61,313","6,840","7,200","5,330","5,249","12,357","176,174","159,579","170,843","148,492","156,379"
 A108320 ,"143,091","452,927","150,873","309,836","158,963","535,837","159,285","370,582","117,451","362,052","121,324","244,601","123,277","423,577","125,397","290,880","25,639","90,875","29,549","65,235","35,686","112,260","33,888","79,701","18,682","57,984","18,552","39,302","20,750","56,479","15,394","38,833","6,957","32,890","10,997","25,933","14,936","55,781","18,494","40,869","2,130","7,309","3,227","5,179","1,953","4,319",641,"3,497","9,087","40,199","14,224","31,112","16,888","60,100","19,135","44,365","1,121","5,674","3,065","4,553","1,488","11,750","4,981","9,905","7,966","34,526","11,159","26,559","15,400","48,350","14,154","34,461",0,0,0,0,0,0,0,0,"7,966","34,526","11,159","26,559","15,400","48,350","14,154","34,461",-352,-501,-647,-150,-498,"-1,292","1,152","1,770","7,615","34,024","10,511","26,410","14,903","47,058","15,306","36,231","471,481","467,447","473,916","463,024","450,747","424,076","419,379","425,886","412,446","399,409","47,405","48,068","48,030","50,579","51,338","106,179","109,759","127,735","115,483","114,032","97,747","102,156","121,138","109,727","110,110","8,432","7,603","6,597","5,756","3,922","365,302","357,687","346,180","347,542","336,715"
 A108380 ,"31,215","111,060","50,139","79,845","29,706","132,599","38,845","89,505","26,383","91,918","40,951","65,535","24,584","110,745","32,672","75,316","4,831","19,142","9,189","14,310","5,122","21,854","6,173","14,188","2,167","8,779","4,308","6,612","2,304","8,847","2,309","5,582","2,664","10,363","4,881","7,699","2,818","13,007","3,865","8,606",321,657,101,335,234,"2,403",914,"2,110","2,986","11,020","4,982","8,034","3,052","15,410","4,778","10,716",156,"1,185",702,"1,029",327,"2,136",804,"1,584","2,830","9,835","4,280","7,005","2,725","13,273","3,974","9,132",0,0,0,0,0,0,0,0,"2,830","9,835","4,280","7,005","2,725","13,273","3,974","9,132",0,0,0,0,0,0,0,0,"2,830","9,835","4,280","7,005","2,725","13,273","3,974","9,132","188,010","182,611","181,940","176,418","169,132","105,466","100,646","98,586","95,175","88,677","82,544","81,966","83,355","81,243","80,455","33,560","30,901","34,259","31,426","28,651","33,407","30,748","33,822","30,333","27,114",153,153,438,"1,092","1,537","154,450","151,710","147,681","144,992","140,481"
 A108790 ,"107,715","301,981","91,504","194,267","102,763","378,477","94,466","269,208","54,134","151,046","44,503","96,913","52,410","185,360","44,720","128,483","53,581","150,935","47,001","97,354","50,353","193,117","49,745","140,725","47,834","143,651","51,078","95,817","44,738","167,880","41,392","121,486","5,747","7,284","-4,077","1,538","5,615","25,237","8,353","19,239",865,"1,137",454,272,-182,"2,072",-219,"2,178","6,612","8,421","-3,624","1,810","5,433","27,309","8,134","21,418","1,200","1,576",-896,376,"1,272","6,073","1,856","4,819","5,412","6,845","-2,728","1,433","4,161","21,236","6,278","16,598",0,0,0,0,0,0,0,0,"5,412","6,845","-2,728","1,433","4,161","21,236","6,278","16,598",0,0,0,0,0,0,0,0,"5,412","6,845","-2,728","1,433","4,161","21,236","6,278","16,598","394,002","389,088","393,489","432,994","394,291","265,425","258,453","261,942","302,297","266,236","128,576","130,635","131,547","130,697","128,055","212,852","213,389","215,705","251,150","217,229","212,219","212,978","215,418","250,990","217,169",633,412,288,160,60,"181,150","175,699","177,783","181,844","177,062"
 A108860 ,"3,340","9,071","2,756","5,731","2,975","12,471","2,745","9,239",0,0,0,0,0,0,0,0,"3,340","9,071","2,756","5,731","2,975","12,471","2,745","9,239","3,765","10,968","3,732","7,203","3,471","14,605","3,595","11,218",-425,"-1,897",-976,"-1,472",-496,"-2,134",-850,"-1,979",106,273,67,167,100,333,176,245,-319,"-1,624",-909,"-1,305",-397,"-1,801",-674,"-1,734",0,278,406,278,-128,603,-7,352,-319,"-1,902","-1,315","-1,583",-268,"-2,404",-667,"-2,086",0,0,0,0,0,0,0,0,-319,"-1,902","-1,315","-1,583",-268,"-2,404",-667,"-2,086","-2,673","-2,696",-17,-23,-6,40,-4,23,"-2,992","-4,598","-1,332","-1,606",-274,"-2,364",-671,"-2,063","59,160","61,660","58,217","57,292","58,399","12,195","23,908","20,025","19,198","19,937","46,965","37,752","38,192","38,094","38,462","10,120","9,719","5,036","3,845","4,652","6,309","6,056","4,092","3,066","2,987","3,811","3,663",944,779,"1,664","49,040","51,941","53,180","53,447","53,748"
 A109080 ,"3,830","12,462","3,876","8,632","4,757","15,867","4,006","11,378","2,445","7,123","2,208","4,678","2,470","9,381","2,355","6,782","1,385","5,339","1,667","3,954","2,287","6,487","1,651","4,596","1,175","3,815","1,325","2,639","1,314","4,597","1,126","3,410",210,"1,525",342,"1,315",972,"1,890",525,"1,186",-132,118,176,250,74,395,416,511,78,"1,643",518,"1,564","1,047","2,285",941,"1,697",-83,14,14,97,83,126,126,85,161,"1,629",504,"1,467",963,"2,159",815,"1,612",0,0,0,0,0,0,0,0,161,"1,629",504,"1,467",963,"2,159",815,"1,612",0,0,0,0,0,0,0,0,161,"1,629",504,"1,467",963,"2,159",815,"1,612","37,221","37,220","37,264","36,027","35,044","26,652","26,531","26,819","25,883","24,954","10,569","10,688","10,445","10,144","10,090","6,370","6,529","7,078","6,467","6,031","5,884","6,057","5,410","4,810","4,400",485,472,"1,667","1,657","1,631","30,851","30,690","30,186","29,560","29,014"
 A109740 ,"13,564","32,487","9,836","18,923","9,087","55,953","17,414","49,178","10,837","24,841","7,085","14,004","6,919","43,540","12,811","37,785","2,727","7,646","2,751","4,919","2,168","12,413","4,602","11,394","1,122","2,725","1,177","1,603",426,"2,449",472,"1,687","1,605","4,921","1,574","3,316","1,741","9,964","4,131","9,707","-1,283","-1,212",58,71,13,"1,199",79,865,322,"3,709","1,633","3,387","1,754","11,163","4,210","10,572",74,759,330,685,355,"2,283",896,"2,182",248,"2,950","1,303","2,702","1,399","8,879","3,314","8,390",0,0,0,0,0,0,0,0,248,"2,950","1,303","2,702","1,399","8,879","3,314","8,390",0,0,0,0,0,23,0,0,248,"2,950","1,303","2,702","1,399","8,903","3,314","8,390","104,394","83,133","54,673","54,520","56,109","36,849","54,438","42,347","45,026","46,514","67,546","28,695","12,326","9,494","9,595","52,395","35,471","12,564","13,714","15,816","49,786","34,037","12,054","13,265","15,012","2,610","1,434",509,448,804,"51,999","47,662","42,109","40,806","40,293"
 A109820 ,930,"2,875",887,"1,945","1,058","4,112",998,"3,022",678,"2,065",655,"1,387",731,"2,773",653,"1,990",252,810,232,558,327,"1,338",345,"1,031",555,"1,837",613,"1,281",668,"2,864",552,"2,138",-304,"-1,027",-382,-723,-341,"-1,525",-207,"-1,106",31,-40,-83,-70,13,-455,-74,70,-273,"-1,066",-465,-793,-328,"-1,981",-281,"-1,036",0,0,0,0,0,0,0,0,-273,"-1,066",-465,-793,-328,"-1,981",-281,"-1,036",0,0,0,0,0,0,0,0,-273,"-1,066",-465,-793,-328,"-1,981",-281,"-1,036",-1,-2,-1,-1,0,35,0,0,-274,"-1,068",-466,-794,-328,"-1,945",-281,"-1,036","18,455","18,727","18,842","19,403","20,215","10,974","11,185","11,224","11,946","12,076","7,481","7,542","7,618","7,458","8,139","7,685","10,530","10,348","10,581","10,728","7,460","5,070","5,080","5,346","5,504",225,"5,460","5,268","5,235","5,224","10,770","8,197","8,494","8,822","9,486"
 A109860 ,"13,493","45,402","16,608","31,910","15,302","75,674","17,848","59,707","13,053","42,498","15,384","29,446","14,062","66,744","15,673","51,900",440,"2,904","1,223","2,464","1,240","8,930","2,174","7,807",680,"2,033",624,"1,353",729,"3,112",721,"2,457",-240,871,600,"1,111",511,"5,818","1,453","5,350",671,"2,748","1,141","2,077",936,"3,924","2,203","3,322",432,"3,619","1,741","3,188","1,447","9,741","3,657","8,671",45,663,363,618,255,"1,888",715,"1,685",387,"2,956","1,378","2,570","1,192","7,854","2,942","6,986",0,0,0,0,0,0,0,0,387,"2,956","1,378","2,570","1,192","7,854","2,942","6,986",658,"2,430",681,"1,772","1,090",-841,"-1,959",-210,"1,045","5,386","2,059","4,341","2,282","7,012",982,"6,776","114,062","114,391","116,162","114,307","114,970","33,461","37,271","40,359","51,749","51,955","80,601","77,120","75,803","62,558","63,015","11,133","12,506","15,053","13,676","14,376","8,592","10,077","12,944","11,961","12,446","2,540","2,430","2,109","1,715","1,930","102,929","101,885","101,109","100,632","100,594"
 A111820 ,"8,297","27,505","10,743","19,208","8,466","39,202","7,921","26,084","5,990","20,854","8,146","14,864","6,717","31,644","6,197","20,415","2,307","6,651","2,596","4,345","1,749","7,559","1,724","5,669","2,092","5,107","1,347","3,015","1,668","6,549","1,418","4,863",214,"1,544","1,249","1,329",81,"1,009",306,806,137,357,21,220,199,"-1,522","-1,288","-1,281",351,"1,901","1,270","1,549",279,-512,-982,-474,78,445,285,367,82,14,-214,-137,274,"1,456",985,"1,182",197,-527,-769,-337,0,0,0,0,0,0,0,0,274,"1,456",985,"1,182",197,-527,-769,-337,0,0,0,0,0,0,0,0,274,"1,456",985,"1,182",197,-527,-769,-337,"84,513","82,299","79,858","60,190","56,315","59,570","59,410","58,222","44,584","37,888","24,943","22,889","21,636","15,606","18,427","4,868","2,987","9,138","9,319","8,404","4,756","2,880","9,037","9,224","8,296",112,107,101,95,108,"79,645","79,312","70,720","50,870","47,911"
 A111870 ,"15,208","42,802","15,980","27,594","11,615","59,225","16,688","42,679","12,142","34,733","13,064","22,592","9,528","47,187","13,491","34,246","3,066","8,068","2,916","5,003","2,087","12,037","3,197","8,433","1,934","5,151","1,551","3,217","1,666","7,023","1,831","5,370","1,131","2,917","1,365","1,786",421,"5,014","1,367","3,063","-1,895",729,"1,023","2,624","1,601","2,597",-253,"1,847",-764,"3,646","2,388","4,410","2,022","7,612","1,114","4,910",-116,802,473,918,445,"1,826",302,"1,080",-648,"2,844","1,915","3,492","1,577","5,785",812,"3,830",0,0,0,0,0,0,0,0,-648,"2,844","1,915","3,492","1,577","5,785",812,"3,830",-186,-86,61,100,39,-181,-20,-82,-834,"2,758","1,976","3,592","1,616","5,604",792,"3,747","88,736","89,420","90,926","91,355","91,011","71,184","70,238","73,642","75,062","75,266","17,551","19,182","17,284","16,293","15,744","7,166","7,016","10,498","8,033","9,546","7,033","6,959","10,468","8,003","9,167",132,58,30,30,379,"81,570","82,404","80,428","83,321","81,465"
 A112040 ,"15,355","44,844","13,732","29,488","15,757","103,473","31,038","88,959",0,0,0,0,0,0,0,0,"15,355","44,844","13,732","29,488","15,757","103,473","31,038","88,959","7,588","33,480","9,360","25,892","16,532","101,313","20,397","85,327","7,767","11,363","4,372","3,597",-775,"2,159","10,641","3,632","-28,691","-80,749","-13,416","-52,058","-38,641","-133,561","36,079","19,986","-20,924","-69,386","-9,045","-48,461","-39,416","-131,401","46,720","23,618","-4,443","-14,901","-1,670","-10,458","-8,788","-18,347","7,346","3,561","-16,481","-54,484","-7,374","-38,003","-30,628","-113,055","39,373","20,057",0,0,0,0,0,0,0,0,"-16,481","-54,484","-7,374","-38,003","-30,628","-113,055","39,373","20,057",102,63,-85,-39,46,"78,039",-707,"4,141","-16,379","-54,421","-7,460","-38,042","-30,582","-35,016","38,667","24,198","407,060","418,473","428,370","469,409","543,791","57,474","40,272","35,581","54,896","63,573","349,586","378,201","392,790","414,513","480,217","48,132","43,280","45,833","56,490","64,425","23,183","10,522","9,871","9,678","15,319","24,948","32,758","35,962","46,813","49,106","358,929","375,193","382,537","412,918","479,365"
 A112240 ,"10,004","35,379","14,756","25,375","10,619","51,027","13,412","41,185","8,767","30,629","13,167","21,862","8,696","42,426","10,832","34,114","1,237","4,750","1,589","3,512","1,923","8,601","2,580","7,072","1,419","3,864","1,300","2,445","1,146","9,051","1,713","4,469",-182,885,290,"1,067",778,-450,867,"2,603","-1,895","-1,793",464,102,-362,"2,005",378,"1,494","-2,076",-907,754,"1,169",415,"1,555","1,246","4,096",-40,240,112,280,168,214,387,910,"-2,036","-1,147",642,889,248,"1,341",859,"3,186",0,0,0,0,0,0,0,0,"-2,036","-1,147",642,889,248,"1,341",859,"3,186",0,0,0,0,0,0,0,0,"-2,036","-1,147",642,889,248,"1,341",859,"3,186","75,882","73,879","68,212","69,218","78,283","53,552","57,364","48,460","50,624","60,163","22,331","16,516","19,752","18,594","18,120","15,311","11,272","6,247","7,100","14,283","10,955","8,712","5,527","6,380","13,573","4,356","2,560",720,720,710,"60,571","62,607","61,966","62,118","64,000"
 A113810 ,"17,073","49,558","16,319","32,486","16,166","66,805","14,956","46,503","14,476","43,040","14,315","28,564","14,249","57,651","13,076","40,581","2,597","6,518","2,005","3,922","1,917","9,154","1,879","5,922","1,808","5,955","1,910","4,148","2,238","8,049","1,940","5,839",789,563,95,-226,-320,"1,105",-60,83,-823,"-1,568",-321,-744,-423,-473,9,129,-35,"-1,005",-226,-970,-744,632,-51,212,-115,-748,-293,-633,-340,-426,-96,-429,80,-257,67,-337,-404,"1,058",45,642,0,0,0,0,0,0,0,0,80,-257,67,-337,-404,"1,058",45,642,0,0,0,0,0,-366,-1,1,80,-257,67,-337,-404,692,44,642,"88,955","92,229","90,166","92,200","92,179","30,954","33,967","32,386","34,004","31,799","58,001","58,261","57,780","58,196","60,380","55,072","59,782","59,122","60,266","60,595","41,811","44,864","48,464","49,702","50,337","13,261","14,918","10,658","10,564","10,258","33,883","32,446","31,044","31,934","31,584"
 A114120 ,"87,966","254,563","85,161","166,597","81,437","258,216","90,672","147,748","74,927","213,601","72,053","138,675","66,621","206,528","69,519","111,412","13,039","40,962","13,107","27,923","14,815","51,688","21,153","36,336","12,397","35,039","11,014","22,642","11,628","34,905","9,423","22,168",642,"5,922","2,093","5,281","3,187","16,782","11,729","14,167","-4,596","-5,214",-25,-618,-593,"-4,808","1,423",-110,"-3,954",708,"2,069","4,663","2,594","11,974","13,152","14,058",-667,144,285,811,527,"2,430","3,132","3,157","-3,287",565,"1,784","3,852","2,067","9,543","10,020","10,901",0,0,0,0,0,0,0,0,"-3,287",565,"1,784","3,852","2,067","9,543","10,020","10,901",0,0,0,0,0,0,0,0,"-3,287",565,"1,784","3,852","2,067","9,543","10,020","10,901","303,106","306,064","346,074","316,070","368,841","197,772","197,012","236,951","211,844","262,103","105,334","109,052","109,124","104,226","106,739","182,596","188,462","230,372","204,787","256,421","123,605","158,981","199,987","154,933","205,849","58,990","29,481","30,385","49,854","50,572","120,510","117,602","115,702","111,283","112,420"
 A114190 ,"7,069","31,776","10,094","24,707","14,613","48,853","14,746","36,013","7,199","27,631","8,018","20,431","12,413","40,525","12,080","29,651",-131,"4,145","2,076","4,276","2,199","8,328","2,666","6,361","1,964","5,921","1,965","3,957","1,993","7,450","2,211","6,193","-2,095","-1,776",112,318,206,878,456,169,-720,292,314,"1,012",699,104,-173,-302,"-2,815","-1,485",425,"1,330",905,982,282,-133,-434,"1,475","1,256","1,909",653,96,62,-7,"-2,381","-2,960",-831,-579,252,886,220,-126,0,0,0,0,0,0,0,0,"-2,381","-2,960",-831,-579,252,886,220,-126,152,-170,-763,-322,441,"1,368",-424,"1,595","-2,230","-3,130","-1,594",-900,693,"2,253",-204,"1,469","67,219","69,120","77,078","80,939","70,600","45,806","48,057","54,922","58,745","48,009","21,413","21,063","22,155","22,194","22,591","15,468","15,139","21,504","26,058","16,503","15,466","15,135","21,475","26,045","16,481",2,5,29,13,22,"51,751","53,980","55,574","54,881","54,097"
 A114450 ,"13,719","34,931","12,593","21,212","8,620","45,508","13,131","33,699","11,548","28,533","9,986","16,985","6,999","37,716","10,791","28,414","2,170","6,398","2,607","4,228","1,621","7,793","2,340","5,285",526,"1,915",839,"1,389",549,"2,246",617,"1,739","1,645","4,483","1,767","2,839","1,072","5,547","1,723","3,546",256,-60,-423,-316,107,886,10,402,"1,901","4,423","1,345","2,523","1,178","6,433","1,733","3,948",408,857,256,449,193,"1,047",455,876,"1,493","3,566","1,089","2,073",985,"5,387","1,278","3,072",0,0,0,0,0,0,0,0,"1,493","3,566","1,089","2,073",985,"5,387","1,278","3,072",118,106,50,-12,-62,-20,-94,55,"1,611","3,673","1,139","2,061",922,"5,367","1,184","3,126","73,198","70,120","70,029","67,149","69,039","42,409","30,850","30,203","26,974","32,213","30,789","39,270","39,826","40,175","36,826","12,629","11,162","12,210","10,253","14,383","12,399","11,015","12,043","10,096","14,094",229,148,167,157,289,"60,569","58,958","57,819","56,897","54,656"
 A114570 ,"24,098","61,225","25,102","37,127","12,025","47,133","12,138","31,363","14,711","38,126","16,115","23,415","7,299","30,376","7,820","19,335","9,386","23,099","8,987","13,713","4,725","16,756","4,318","12,028","2,862","7,947","2,476","5,085","2,609","8,706","2,300","6,904","6,524","15,152","6,511","8,628","2,117","8,050","2,018","5,123",-808,-674,-285,135,420,-634,16,-119,"5,716","14,479","6,226","8,763","2,537","7,416","2,033","5,004",-14,-243,-172,-230,-57,"-2,792",59,208,"5,730","14,722","6,398","8,992","2,594","10,208","1,975","4,796",0,0,0,0,0,0,0,0,"5,730","14,722","6,398","8,992","2,594","10,208","1,975","4,796",-823,-609,205,214,9,99,9,48,"4,907","14,113","6,603","9,206","2,604","10,307","1,983","4,844","109,201","107,625","92,035","88,205","72,129","44,128","53,709","41,305","42,466","30,463","65,073","53,916","50,730","45,739","41,666","22,338","25,872","18,507","24,073","40,588","21,433","25,076","17,826","23,571","27,047",905,796,680,502,"13,542","86,863","81,753","73,529","64,132","31,541"
